timestamp,agent_id,reward,loss,epsilon,rolling_reward,rolling_loss
2025-10-19 13:26:35.000000,ward_0,6.304176516942475,0.1,1.0,,
2025-10-19 13:26:35.288462,ward_1,6.304176516942475,0.09990004998333751,0.995,,
2025-10-19 13:26:35.576923,ward_2,6.304176516942475,0.09980019986673332,0.990025,,
2025-10-19 13:26:35.865385,ward_0,6.304176516942475,0.0997004495503373,0.985074875,,
2025-10-19 13:26:36.153846,ward_1,6.304176516942475,0.09960079893439916,0.980149500625,,
2025-10-19 13:26:36.442308,ward_2,6.304176516942475,0.09950124791926823,0.975248753121875,,
2025-10-19 13:26:36.730769,ward_0,6.304176516942475,0.09940179640539354,0.9703725093562656,,
2025-10-19 13:26:37.019231,ward_1,6.304176516942475,0.09930244429332352,0.9655206468094842,,
2025-10-19 13:26:37.307692,ward_2,6.304176516942475,0.09920319148370607,0.9606930435754368,,
2025-10-19 13:26:37.596154,ward_0,6.304176516942475,0.09910403787728837,0.9558895783575596,,
2025-10-19 13:26:37.884615,ward_1,6.304176516942475,0.09900498337491681,0.9511101304657719,,
2025-10-19 13:26:38.173077,ward_2,6.304176516942475,0.09890602787753688,0.946354579813443,,
2025-10-19 13:26:38.461538,ward_0,6.304176516942475,0.09880717128619305,0.9416228069143757,,
2025-10-19 13:26:38.750000,ward_1,6.304176516942475,0.09870841350202876,0.9369146928798039,,
2025-10-19 13:26:39.038462,ward_2,6.304176516942475,0.0986097544262862,0.9322301194154049,,
2025-10-19 13:26:39.326923,ward_0,6.304176516942475,0.09851119396030628,0.9275689688183278,,
2025-10-19 13:26:39.615385,ward_1,6.304176516942475,0.09841273200552852,0.9229311239742362,,
2025-10-19 13:26:39.903846,ward_2,6.304176516942475,0.09831436846349097,0.918316468354365,,
2025-10-19 13:26:40.192308,ward_0,6.304176516942475,0.09821610323583008,0.9137248860125932,,
2025-10-19 13:26:40.480769,ward_1,6.304176516942475,0.09811793622428061,0.9091562615825302,,
2025-10-19 13:26:40.769231,ward_2,6.304176516942475,0.09801986733067553,0.9046104802746175,,
2025-10-19 13:26:41.057692,ward_0,6.304176516942475,0.09792189645694596,0.9000874278732445,,
2025-10-19 13:26:41.346154,ward_1,6.304176516942475,0.09782402350512101,0.8955869907338783,,
2025-10-19 13:26:41.634615,ward_2,6.304176516942475,0.09772624837732771,0.8911090557802088,,
2025-10-19 13:26:41.923077,ward_0,6.304176516942475,0.09762857097579093,0.8866535105013078,,
2025-10-19 13:26:42.211538,ward_1,6.304176516942475,0.09753099120283326,0.8822202429488012,,
2025-10-19 13:26:42.500000,ward_2,6.304176516942475,0.09743350896087494,0.8778091417340572,,
2025-10-19 13:26:42.788462,ward_0,6.304176516942475,0.09733612415243369,0.873420096025387,,
2025-10-19 13:26:43.076923,ward_1,6.304176516942475,0.09723883668012469,0.86905299554526,,
2025-10-19 13:26:43.365385,ward_2,6.304176516942475,0.09714164644666048,0.8647077305675337,,
2025-10-19 13:26:43.653846,ward_0,6.304176516942475,0.09704455335485082,0.8603841919146961,,
2025-10-19 13:26:43.942308,ward_1,6.304176516942475,0.0969475573076026,0.8560822709551226,,
2025-10-19 13:26:44.230769,ward_2,6.304176516942475,0.09685065820791977,0.8518018596003469,,
2025-10-19 13:26:44.519231,ward_0,6.304176516942475,0.0967538559589032,0.8475428503023452,,
2025-10-19 13:26:44.807692,ward_1,6.304176516942475,0.09665715046375067,0.8433051360508335,,
2025-10-19 13:26:45.096154,ward_2,6.304176516942475,0.09656054162575665,0.8390886103705792,,
2025-10-19 13:26:45.384615,ward_0,6.304176516942475,0.09646402934831232,0.8348931673187264,,
2025-10-19 13:26:45.673077,ward_1,6.304176516942475,0.09636761353490536,0.8307187014821328,,
2025-10-19 13:26:45.961538,ward_2,6.304176516942475,0.09627129408911995,0.826565107974722,,
2025-10-19 13:26:46.250000,ward_0,6.304176516942475,0.09617507091463667,0.8224322824348484,,
2025-10-19 13:26:46.538462,ward_1,6.304176516942475,0.09607894391523232,0.8183201210226743,,
2025-10-19 13:26:46.826923,ward_2,6.304176516942475,0.0959829129947799,0.8142285204175609,,
2025-10-19 13:26:47.115385,ward_0,6.304176516942475,0.09588697805724845,0.810157377815473,,
2025-10-19 13:26:47.403846,ward_1,6.304176516942475,0.09579113900670307,0.8061065909263957,,
2025-10-19 13:26:47.692308,ward_2,6.304176516942475,0.09569539574730468,0.8020760579717637,,
2025-10-19 13:26:47.980769,ward_0,6.304176516942475,0.09559974818331,0.7980656776819048,,
2025-10-19 13:26:48.269231,ward_1,6.304176516942475,0.09550419621907147,0.7940753492934953,,
2025-10-19 13:26:48.557692,ward_2,6.304176516942475,0.09540873975903712,0.7901049725470278,,
2025-10-19 13:26:48.846154,ward_0,6.304176516942475,0.09531337870775047,0.7861544476842928,,
2025-10-19 13:26:49.134615,ward_1,6.304176516942475,0.0952181129698505,0.7822236754458712,,
2025-10-19 13:26:49.423077,ward_2,6.304176516942475,0.09512294245007141,0.7783125570686419,,
2025-10-19 13:26:49.711538,ward_0,6.304176516942475,0.0950278670532427,0.7744209942832987,,
2025-10-19 13:26:50.000000,ward_1,6.304176516942475,0.09493288668428895,0.7705488893118821,,
2025-10-19 13:26:50.288462,ward_2,6.304176516942475,0.09483800124822983,0.7666961448653228,,
2025-10-19 13:26:50.576923,ward_0,6.304176516942475,0.09474321065017983,0.7628626641409961,,
2025-10-19 13:26:50.865385,ward_1,6.304176516942475,0.09464851479534839,0.7590483508202912,,
2025-10-19 13:26:51.153846,ward_2,6.304176516942475,0.09455391358903964,0.7552531090661897,,
2025-10-19 13:26:51.442308,ward_0,6.304176516942475,0.09445940693665233,0.7514768435208588,,
2025-10-19 13:26:51.730769,ward_1,6.304176516942475,0.09436499474367986,0.7477194593032545,,
2025-10-19 13:26:52.019231,ward_2,6.304176516942475,0.09427067691570998,0.7439808620067382,,
2025-10-19 13:26:52.307692,ward_0,6.304176516942475,0.09417645335842488,0.7402609576967045,,
2025-10-19 13:26:52.596154,ward_1,6.304176516942475,0.09408232397760097,0.736559652908221,,
2025-10-19 13:26:52.884615,ward_2,6.304176516942475,0.0939882886791089,0.7328768546436799,,
2025-10-19 13:26:53.173077,ward_0,6.304176516942475,0.09389434736891333,0.7292124703704614,,
2025-10-19 13:26:53.461538,ward_1,6.304176516942475,0.09380049995307295,0.7255664080186092,,
2025-10-19 13:26:53.750000,ward_2,6.304176516942475,0.09370674633774034,0.7219385759785161,,
2025-10-19 13:26:54.038462,ward_0,6.304176516942475,0.09361308642916188,0.7183288830986235,,
2025-10-19 13:26:54.326923,ward_1,6.304176516942475,0.09351952013367766,0.7147372386831304,,
2025-10-19 13:26:54.615385,ward_2,6.304176516942475,0.09342604735772136,0.7111635524897147,,
